Cust_ID,Gender,Device,First_timer,Channel ,Day,Min_spent,Clicks,Annual_inc,Country,Age,Purchased,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
T#10754M,female,Mobile,0,Youtube channel,SAT,15,15,10000,Malaysia,63,0,0,0,0,0
S#15213V,male,Tablet,0,Referral,WED,5,18,76000,USA,28,1,0,0,0,0
T#69096B,female,PC,1,Other,FRI,7,22,76000,Canada,46,1,0,0,0,0
K#89380A,male,Mobile,1,Youtube channel,SUN,4,13,76000,UK,39,1,0,0,0,0
H#15615X,female,Mobile,1,Website,SUN,5,15,40000,China,46,0,0,0,0,0
C#13995T,male,Tablet,0,Referral,THU,5,27,76000,UK,26,0,0,0,0,0
O#93268P,male,Tablet,1,Website,THU,7,22,35000,USA,34,1,0,0,0,0
O#47134J,male,Tablet,0,Website,TUE,6,25,100000,India,55,1,0,0,0,0
Q#79116G,male,Tablet,1,Social media ads,TUE,13,16,10000,Russia,64,0,0,0,0,0
W#20405J,male,PC,1,Google search,MON,11,22,35000,Malaysia,57,1,0,0,0,0
Y#21239L,female,Other,0,Email ,SAT,2,16,10000,Japan,34,1,0,0,0,0
M#81751Q,female,Mobile,1,Referral,WED,3,22,25000,Russia,20,0,0,0,0,0
S#74693Q,female,Other,1,Website,THU,12,24,58000,Malaysia,35,0,0,0,0,0
L#69283L,male,Other,0,Other,FRI,5,26,76000,Malaysia,31,1,0,0,0,0
M#79883J,female,Tablet,1,Google search,THU,7,17,58000,USA,49,0,0,0,0,0
O#54764A,female,Other,0,Google search,FRI,15,15,40000,Malaysia,30,1,0,0,0,0
O#44748I,male,Mobile,1,Google search,TUE,4,15,40000,Ireland,27,0,0,0,0,0
M#86565Y,male,Mobile,1,Referral,FRI,11,27,10000,Russia,58,0,0,0,0,0
D#36161F,female,Mobile,0,Website,WED,2,23,58000,Malaysia,44,0,0,0,0,0
Z#52388C,female,PC,0,Youtube channel,MON,2,22,35000,USA,47,1,0,0,0,0
D#92907C,female,Tablet,0,Google search,TUE,4,13,25000,Mexico,69,1,0,0,0,0
Q#21170F,female,Tablet,1,Affiliate link,TUE,15,24,40000,USA,63,1,0,0,0,0
J#12113V,female,Tablet,0,Affiliate link,MON,12,24,40000,UK,53,0,0,0,0,0
E#36125V,male,Other,0,Referral,SAT,5,26,76000,USA,61,0,0,0,0,0
O#94589H,female,Other,1,Youtube channel,FRI,10,20,58000,Russia,61,1,0,0,0,0
J#47812H,female,Tablet,1,Social media ads,FRI,15,16,76000,Japan,41,1,0,0,0,0
S#99526X,female,Other,1,Email ,SAT,7,18,10000,Japan,31,1,0,0,0,0
X#86804V,male,PC,0,Youtube channel,WED,7,18,58000,China,37,0,0,0,0,0
V#41942I,male,Other,1,Youtube channel,WED,11,24,100000,India,61,0,0,0,0,0
H#69524P,male,Mobile,0,Social media ads,SUN,10,22,40000,China,51,1,0,0,0,0
L#15386Q,female,Tablet,0,Other,THU,12,20,10000,China,60,0,0,0,0,0
L#50839X,female,PC,1,Affiliate link,SUN,14,15,10000,India,38,0,0,0,0,0
Q#36583V,male,PC,1,Referral,WED,8,23,40000,Canada,23,0,0,0,0,0
T#15296C,female,Other,1,Email ,THU,13,18,76000,Canada,29,1,0,0,0,0
L#34100C,male,PC,1,Other,SAT,11,24,40000,Russia,54,1,0,0,0,0
C#37522K,female,Tablet,0,Website,TUE,10,15,58000,UK,49,0,0,0,0,0
E#46533B,male,Other,0,Referral,THU,10,14,58000,Malaysia,45,1,0,0,0,0
E#47439P,male,PC,0,Other,SAT,11,20,10000,China,50,1,0,0,0,0
Y#34264V,female,PC,1,Email ,FRI,2,15,58000,Canada,57,1,0,0,0,0
D#68930K,male,Tablet,0,Referral,FRI,2,16,40000,USA,31,1,0,0,0,0
H#29020V,female,Other,0,Youtube channel,SUN,8,14,58000,China,31,1,0,0,0,0
E#22294K,female,Mobile,1,Email ,FRI,4,24,40000,Malaysia,65,0,0,0,0,0
I#93086F,female,Other,1,Google search,FRI,2,20,40000,Canada,36,0,0,0,0,0
R#62769K,female,Tablet,0,Referral,SAT,13,20,35000,China,66,1,0,0,0,0
B#69556C,female,Tablet,0,Youtube channel,FRI,6,15,76000,Mexico,62,1,0,0,0,0
Q#30314X,female,PC,0,Affiliate link,MON,8,16,76000,USA,67,0,0,0,0,0
N#69840G,female,Other,0,Google search,FRI,5,25,35000,India,22,0,0,0,0,0
S#59231Y,female,Tablet,0,Social media ads,SAT,10,14,100000,Canada,40,1,0,0,0,0
B#55667Y,female,PC,1,Other,MON,7,13,40000,Russia,21,0,0,0,0,0
A#19524G,female,PC,1,Affiliate link,SAT,14,26,76000,Canada,30,1,0,0,0,0
N#60629I,female,Other,1,Youtube channel,SAT,8,13,35000,Japan,67,1,0,0,0,0
W#77259C,female,Other,1,Social media ads,MON,5,27,25000,India,23,1,0,0,0,0
R#24023T,female,Mobile,0,Referral,FRI,6,18,58000,USA,57,0,0,0,0,0
F#87187K,female,Tablet,1,Social media ads,FRI,5,24,25000,USA,65,0,0,0,0,0
M#66496P,female,Tablet,0,Email ,TUE,8,14,10000,Ireland,60,0,0,0,0,0
N#38785R,male,Mobile,1,Youtube channel,SAT,9,22,100000,Japan,29,1,0,0,0,0
T#75241V,male,Other,1,Social media ads,FRI,6,27,35000,Mexico,18,1,0,0,0,0
S#99781Q,male,PC,1,Youtube channel,MON,2,18,25000,Russia,53,1,0,0,0,0
D#35492L,female,PC,0,Affiliate link,SUN,3,24,58000,Japan,30,0,0,0,0,0
T#22030F,male,PC,0,Email ,SAT,8,27,35000,Canada,39,1,0,0,0,0
O#12590T,male,Mobile,1,Other,SUN,11,27,25000,UK,42,0,0,0,0,0
F#55201V,male,Mobile,1,Affiliate link,MON,4,16,25000,Malaysia,67,1,0,0,0,0
E#47457Q,male,Tablet,0,Email ,FRI,10,21,10000,Malaysia,41,0,0,0,0,0
Y#74142H,male,Mobile,1,Affiliate link,FRI,3,25,100000,China,22,0,0,0,0,0
M#97732Q,female,Tablet,1,Youtube channel,WED,13,17,76000,Japan,37,0,0,0,0,0
V#89595Y,female,Other,0,Youtube channel,SUN,14,17,100000,USA,51,0,0,0,0,0
Z#32541H,male,Tablet,0,Email ,WED,13,21,35000,India,39,0,0,0,0,0
M#94043T,female,Other,0,Website,THU,11,20,76000,India,16,1,0,0,0,0
K#46288Q,male,Other,0,Google search,FRI,7,17,10000,Mexico,55,1,0,0,0,0
H#27989W,female,Mobile,1,Email ,SUN,6,16,58000,Ireland,34,0,0,0,0,0
D#17019I,female,Other,1,Affiliate link,SUN,8,24,100000,UK,68,1,0,0,0,0
Y#67697Y,female,Mobile,1,Referral,FRI,12,22,58000,USA,56,1,0,0,0,0
W#64997G,female,PC,1,Referral,WED,6,13,40000,Canada,38,0,0,0,0,0
N#67224Q,male,Mobile,0,Email ,TUE,3,26,100000,Canada,55,0,0,0,0,0
G#50922F,female,Other,0,Email ,FRI,15,20,58000,Russia,58,1,0,0,0,0
Q#18336V,female,PC,1,Affiliate link,THU,4,26,100000,Japan,69,0,0,0,0,0
M#77313S,male,PC,1,Other,FRI,15,16,58000,USA,28,1,0,0,0,0
H#66402N,female,PC,1,Email ,TUE,9,13,76000,Mexico,16,1,0,0,0,0
L#16047I,female,Other,0,Other,SAT,4,17,25000,Canada,42,0,0,0,0,0
S#71936F,female,Mobile,0,Website,SUN,9,18,40000,China,45,1,0,0,0,0
E#35179P,female,Tablet,1,Referral,TUE,14,18,76000,Malaysia,37,0,0,0,0,0
G#23489I,male,PC,1,Affiliate link,TUE,7,16,58000,USA,51,0,0,0,0,0
A#21234Y,male,Other,1,Website,SAT,13,16,10000,Russia,24,0,0,0,0,0
A#74643F,female,Mobile,1,Email ,MON,15,17,35000,USA,54,1,0,0,0,0
O#92676H,female,Mobile,1,Other,SAT,11,17,10000,Russia,48,1,0,0,0,0
U#14577J,male,Mobile,0,Website,WED,9,23,35000,Ireland,23,0,0,0,0,0
C#29123H,female,Tablet,0,Email ,TUE,4,20,76000,Mexico,65,0,0,0,0,0
R#75823W,female,PC,1,Social media ads,FRI,4,17,40000,UK,62,1,0,0,0,0
H#17901J,male,Tablet,1,Youtube channel,SUN,13,19,40000,USA,31,0,0,0,0,0
C#42613R,female,Other,1,Social media ads,TUE,8,24,10000,Mexico,17,0,0,0,0,0
M#82567C,female,Tablet,0,Website,FRI,15,16,25000,Malaysia,48,0,0,0,0,0
G#41720T,male,PC,0,Social media ads,SUN,8,22,25000,Malaysia,19,0,0,0,0,0
Z#97844T,female,Mobile,0,Other,SAT,3,23,58000,UK,59,0,0,0,0,0
Q#74469E,male,PC,1,Email ,WED,4,22,40000,India,40,0,0,0,0,0
S#80526Q,female,Mobile,1,Social media ads,SUN,8,16,10000,Malaysia,69,1,0,0,0,0
M#15905T,male,Tablet,1,Affiliate link,TUE,5,13,100000,Canada,39,0,0,0,0,0
O#78551O,male,Other,1,Youtube channel,THU,12,14,58000,Mexico,46,1,0,0,0,0
M#88503E,male,Other,1,Google search,WED,11,14,100000,Mexico,46,1,0,0,0,0
L#45151O,male,Other,1,Other,THU,4,26,40000,Russia,40,1,0,0,0,0
O#88484B,male,0,0,Social media ads,THU,12,14,76000,Canada,21,1,0,0,0,0
F#47968N,male,0,0,Website,SAT,2,17,10000,Canada,61,1,0,0,0,0
S#82044V,female,0,1,Social media ads,FRI,7,20,10000,China,48,1,0,0,0,0
X#20080Q,male,0,0,Referral,SUN,3,15,58000,Ireland,52,1,0,0,0,0
A#89437X,male,0,1,Other,WED,4,25,58000,Ireland,38,0,0,0,0,0
D#98722Q,male,0,1,Youtube channel,THU,2,27,25000,Ireland,55,1,0,0,0,0
R#76158J,female,0,0,Website,SUN,6,17,35000,USA,69,0,0,0,0,0
M#93131Q,male,0,1,Email ,MON,15,24,58000,Canada,49,0,0,0,0,0
B#12553K,male,0,0,Other,MON,12,18,25000,Ireland,23,1,0,0,0,0
S#62276V,female,0,1,Website,TUE,5,25,40000,Japan,50,1,0,0,0,0
U#53103J,female,0,0,Youtube channel,FRI,11,26,10000,Ireland,30,1,0,0,0,0
N#99817S,female,0,0,Other,FRI,4,13,25000,India,51,1,0,0,0,0
P#88826F,male,0,0,Email ,SUN,6,16,25000,Ireland,44,1,0,0,0,0
N#76502V,male,0,0,Social media ads,SUN,2,25,76000,Mexico,70,0,0,0,0,0
N#70151J,female,0,0,Website,THU,9,13,58000,Japan,68,0,0,0,0,0
Z#39646O,male,0,0,Affiliate link,TUE,5,21,25000,Malaysia,63,1,0,0,0,0
J#36489E,male,0,0,Referral,SAT,6,23,25000,Russia,21,0,0,0,0,0
K#82194J,male,0,0,Google search,WED,9,20,100000,Japan,25,1,0,0,0,0
A#92756A,male,0,0,Google search,SAT,5,27,10000,UK,63,0,0,0,0,0
Q#89452S,female,0,0,Affiliate link,THU,5,20,10000,Mexico,40,1,0,0,0,0
E#29999H,male,0,0,Google search,SUN,15,25,35000,Malaysia,27,0,0,0,0,0
E#49625S,female,0,0,Affiliate link,FRI,11,20,76000,Japan,60,0,0,0,0,0
R#35288K,female,0,0,Google search,WED,15,14,100000,Japan,21,1,0,0,0,0
Q#43469V,male,0,0,Email ,SAT,3,24,58000,China,47,0,0,0,0,0
I#57848I,male,0,0,Google search,THU,12,14,40000,UK,49,1,0,0,0,0
Q#65977Q,female,0,0,Website,MON,12,20,76000,USA,50,1,0,0,0,0
R#96083V,female,0,0,Affiliate link,SAT,13,17,25000,UK,28,1,0,0,0,0
N#72642D,male,0,0,Email ,SUN,15,14,58000,Mexico,21,0,0,0,0,0
A#31263K,male,0,0,Youtube channel,WED,9,23,25000,USA,18,1,0,0,0,0
I#47606F,male,0,0,Email ,MON,12,14,40000,UK,49,1,0,0,0,0
E#35200L,female,0,0,Other,SAT,10,22,58000,UK,45,1,0,0,0,0
J#83521F,female,0,0,Website,WED,14,24,40000,Canada,37,0,0,0,0,0
T#28171N,female,0,0,Referral,SUN,12,14,10000,Mexico,42,0,0,0,0,0
S#28178I,male,0,0,Google search,SUN,11,25,76000,Ireland,42,1,0,0,0,0
E#27272T,male,0,0,Other,MON,10,18,10000,India,46,1,0,0,0,0
D#59965J,female,0,0,Affiliate link,TUE,7,26,10000,China,66,1,0,0,0,0
F#17719J,female,0,0,Youtube channel,FRI,15,14,40000,China,31,1,0,0,0,0
U#84551W,female,0,0,Website,TUE,6,13,35000,Malaysia,56,1,0,0,0,0
B#68724Y,male,0,0,Affiliate link,FRI,4,13,40000,Malaysia,47,1,0,0,0,0
V#29357X,male,0,0,Referral,SAT,6,26,58000,Ireland,38,0,0,0,0,0
V#62849Q,male,0,0,Other,SUN,8,24,58000,Canada,58,1,0,0,0,0
E#17838P,female,0,0,Other,FRI,11,13,76000,Russia,35,0,0,0,0,0
O#42553T,male,0,0,Social media ads,SUN,9,14,35000,Malaysia,44,0,0,0,0,0
W#10333M,female,0,0,Referral,WED,4,14,25000,China,66,1,0,0,0,0
L#43140P,male,0,0,Referral,SUN,13,18,10000,Mexico,49,0,0,0,0,0
S#94894F,male,0,0,Referral,SUN,15,17,58000,UK,21,0,0,0,0,0
U#45900E,female,0,0,Website,SUN,2,21,10000,Ireland,22,1,0,0,0,0
E#30085S,male,0,0,Referral,FRI,11,20,25000,India,68,1,0,0,0,0
U#71733O,female,0,0,Email ,SUN,14,25,25000,Canada,30,1,0,0,0,0
D#94879W,male,0,0,Other,TUE,11,19,25000,UK,18,1,0,0,0,0
U#68947E,female,0,0,Affiliate link,SAT,10,20,35000,Russia,51,0,0,0,0,0
E#39219G,male,0,0,Google search,TUE,14,13,100000,Mexico,68,0,0,0,0,0
C#20866L,female,0,0,Youtube channel,TUE,4,24,25000,Japan,21,0,0,0,0,0
W#56543O,male,0,0,Google search,TUE,10,14,100000,Canada,29,0,0,0,0,0
D#32032X,female,0,0,Youtube channel,MON,6,23,58000,Mexico,29,1,0,0,0,0
D#32462D,male,0,0,Other,SAT,11,18,100000,Mexico,22,1,0,0,0,0
Z#96580T,female,0,0,Website,SUN,6,27,10000,Malaysia,20,1,0,0,0,0
O#73146S,female,0,0,Other,SAT,11,21,10000,Canada,41,0,0,0,0,0
P#55127U,female,0,0,Referral,MON,8,18,58000,UK,24,1,0,0,0,0
U#81313C,male,0,0,Email ,SUN,12,20,25000,China,62,1,0,0,0,0
V#14480T,male,0,0,Youtube channel,FRI,9,27,25000,Russia,24,0,0,0,0,0
S#60452K,male,0,0,Youtube channel,WED,8,21,10000,India,66,0,0,0,0,0
V#63381A,female,0,0,Youtube channel,WED,14,18,10000,Mexico,52,1,0,0,0,0
G#93643Q,female,0,0,Youtube channel,TUE,2,22,10000,Russia,40,1,0,0,0,0
L#59530H,male,0,0,Social media ads,SAT,8,18,100000,India,31,0,0,0,0,0
X#97636E,male,0,0,Social media ads,THU,2,25,58000,Japan,52,1,0,0,0,0
R#70443Q,male,0,0,Google search,MON,9,13,58000,Malaysia,23,0,0,0,0,0
N#72534M,male,0,0,Website,SUN,11,20,10000,China,52,0,0,0,0,0
X#99279N,male,0,0,Other,SAT,5,26,40000,Malaysia,62,0,0,0,0,0
Y#17750H,male,0,0,Google search,MON,7,26,35000,USA,53,1,0,0,0,0
O#41054J,female,0,0,Affiliate link,TUE,2,23,100000,China,68,0,0,0,0,0
Y#26598O,male,0,0,Social media ads,TUE,3,22,100000,Canada,45,0,0,0,0,0
I#13170M,male,0,0,Youtube channel,MON,11,18,40000,USA,19,1,0,0,0,0
S#65417M,female,0,0,Other,SUN,8,27,25000,Canada,16,1,0,0,0,0
N#88216S,male,0,0,Email ,MON,11,24,10000,Ireland,55,1,0,0,0,0
V#42106E,female,0,0,Youtube channel,MON,4,25,10000,Russia,22,1,0,0,0,0
A#30335I,female,0,0,Affiliate link,MON,11,24,100000,Ireland,57,1,0,0,0,0
O#35871T,male,0,0,Affiliate link,FRI,3,13,58000,UK,51,1,0,0,0,0
O#98757E,female,0,0,Website,FRI,10,16,35000,Canada,34,1,0,0,0,0
U#96712M,male,0,0,Referral,WED,6,27,25000,Japan,23,0,0,0,0,0
R#51786V,male,0,0,Referral,SUN,4,14,100000,Japan,63,0,0,0,0,0
X#78280N,male,0,0,Website,WED,13,14,40000,Malaysia,35,0,0,0,0,0
A#36798K,male,0,0,Other,MON,12,18,76000,Malaysia,29,0,0,0,0,0
G#49263N,male,0,0,Google search,SUN,9,16,35000,Canada,38,0,0,0,0,0
V#12868X,male,0,0,Website,WED,12,24,76000,Mexico,65,1,0,0,0,0
U#91155A,female,0,0,Email ,THU,14,18,25000,Malaysia,57,0,0,0,0,0
Q#61866X,female,0,0,Website,TUE,12,22,25000,UK,41,1,0,0,0,0
Q#89814I,female,0,0,Other,TUE,10,21,40000,USA,40,1,0,0,0,0
T#40562G,male,0,0,Social media ads,SAT,5,24,40000,Japan,26,1,0,0,0,0
W#64504N,female,0,0,Website,FRI,13,19,35000,India,32,0,0,0,0,0
B#12707J,male,0,0,Youtube channel,FRI,3,14,58000,Malaysia,60,1,0,0,0,0
E#81039E,female,0,0,Other,SUN,9,25,25000,India,43,1,0,0,0,0
K#26812N,male,0,0,Affiliate link,SAT,6,18,40000,USA,50,0,0,0,0,0
M#98383E,female,0,0,Referral,SUN,9,13,58000,Japan,26,1,0,0,0,0
R#26302C,female,0,0,Google search,SAT,15,24,10000,Russia,22,1,0,0,0,0
B#37062Y,female,0,0,Website,MON,13,25,40000,Mexico,17,1,0,0,0,0
F#69250F,male,0,0,Other,WED,2,25,58000,USA,53,1,0,0,0,0
P#32990W,female,0,0,Google search,FRI,9,18,25000,Russia,33,0,0,0,0,0
N#35956G,male,0,0,Referral,SUN,2,17,25000,China,21,0,0,0,0,0
G#23830O,female,0,0,Affiliate link,THU,4,13,40000,Russia,53,1,0,0,0,0
Y#32608L,female,0,0,Affiliate link,MON,15,19,58000,China,18,1,0,0,0,0
O#99751A,male,0,0,Referral,SUN,12,14,100000,UK,33,0,0,0,0,0
R#33548F,female,0,0,Affiliate link,WED,4,16,58000,Ireland,42,0,0,0,0,0
O#79682E,male,0,0,Google search,SAT,7,26,25000,Ireland,69,1,0,0,0,0
X#24358M,male,0,0,Email ,SUN,15,13,10000,Malaysia,40,1,0,0,0,0
J#37008E,female,0,0,Other,MON,2,16,58000,Russia,59,1,0,0,0,0
D#70870Y,male,0,0,Other,WED,15,25,76000,India,16,1,0,0,0,0
Z#65067R,female,0,0,Youtube channel,WED,10,25,76000,Canada,56,0,0,0,0,0
A#42106S,female,0,0,Youtube channel,SAT,4,22,25000,USA,49,0,0,0,0,0
Y#12082N,female,0,0,Website,SAT,14,14,100000,Canada,23,0,0,0,0,0
R#62085J,male,0,0,Youtube channel,WED,2,25,100000,Ireland,51,1,0,0,0,0
D#71391W,female,0,0,Referral,FRI,7,15,40000,USA,65,1,0,0,0,0
G#58288H,female,0,0,Google search,SAT,4,26,25000,Canada,42,0,0,0,0,0
M#36075H,male,0,0,Website,THU,9,15,25000,UK,32,1,0,0,0,0
L#69375I,female,0,0,Affiliate link,THU,8,16,40000,Mexico,47,0,0,0,0,0
V#92550O,male,0,0,Google search,THU,6,24,25000,Ireland,65,0,0,0,0,0
M#75133Y,female,0,0,Referral,SAT,7,14,35000,Malaysia,59,1,0,0,0,0
J#54009I,male,0,0,Google search,FRI,10,25,25000,Russia,33,0,0,0,0,0
B#59688G,male,0,0,Referral,TUE,2,17,58000,China,50,1,0,0,0,0
O#22244H,female,0,0,Other,MON,9,13,58000,Malaysia,38,0,0,0,0,0
G#53433M,male,0,0,Other,TUE,2,18,35000,India,62,0,0,0,0,0
L#52098X,female,0,0,Email ,FRI,14,13,40000,Japan,27,0,0,0,0,0
F#29445D,male,0,0,Website,MON,2,15,25000,Ireland,60,1,0,0,0,0
H#86322X,male,0,0,Email ,FRI,7,21,35000,Mexico,40,1,0,0,0,0
C#93775V,male,0,0,Email ,TUE,4,19,25000,USA,23,0,0,0,0,0
T#52820J,female,0,0,Other,SUN,8,17,100000,Ireland,35,0,0,0,0,0
Z#72597O,male,0,0,Google search,TUE,8,13,40000,USA,36,0,0,0,0,0
H#61276T,female,0,0,Other,MON,11,13,10000,Russia,69,0,0,0,0,0
Z#54947K,male,0,0,Youtube channel,WED,11,25,25000,Russia,63,1,0,0,0,0
G#68009P,female,0,0,Referral,FRI,13,23,25000,UK,26,1,0,0,0,0
F#87042X,female,0,0,Referral,SUN,4,24,35000,Canada,23,0,0,0,0,0
M#77345C,female,0,0,Website,THU,2,13,40000,Japan,47,0,0,0,0,0
A#90721E,female,0,0,Website,SAT,13,27,40000,China,21,0,0,0,0,0
S#10875K,male,0,0,Referral,SAT,10,22,10000,Russia,51,1,0,0,0,0
W#32321U,female,0,0,Other,SUN,10,27,40000,UK,29,0,0,0,0,0
K#43255P,female,0,0,Affiliate link,THU,9,25,40000,Ireland,33,1,0,0,0,0
B#13817W,female,0,0,Google search,SUN,7,19,76000,Mexico,34,1,0,0,0,0
O#21887G,male,0,0,Referral,SAT,8,24,35000,Japan,44,0,0,0,0,0
U#37094D,female,0,0,Website,SUN,13,25,76000,India,62,1,0,0,0,0
A#42074W,female,0,0,Referral,TUE,9,13,10000,Canada,61,1,0,0,0,0
V#74944V,female,0,0,Email ,THU,14,17,58000,USA,34,0,0,0,0,0
M#34473W,female,0,0,Referral,FRI,13,25,35000,Russia,57,1,0,0,0,0
X#69078H,female,0,0,Affiliate link,WED,9,27,25000,Japan,62,0,0,0,0,0
T#37517K,male,0,0,Affiliate link,TUE,6,17,58000,UK,57,0,0,0,0,0
K#86730Y,female,0,0,Youtube channel,MON,15,13,40000,USA,70,0,0,0,0,0
T#50680R,female,0,0,Google search,WED,14,15,76000,China,65,1,0,0,0,0
B#95823K,female,0,0,Google search,SUN,14,22,40000,China,54,0,0,0,0,0
L#19483J,male,0,0,Other,THU,15,23,58000,Russia,22,1,0,0,0,0
O#60787Y,female,0,0,Other,SAT,11,26,100000,India,25,1,0,0,0,0
E#69765Y,female,0,0,Affiliate link,THU,8,14,10000,Russia,34,0,0,0,0,0
L#90582L,female,0,0,Social media ads,SUN,5,17,25000,Russia,62,1,0,0,0,0
Z#36560C,male,0,0,Referral,SAT,7,27,35000,UK,18,1,0,0,0,0
K#80012Q,male,0,0,Affiliate link,TUE,4,15,58000,Mexico,29,0,0,0,0,0
O#12490P,male,0,0,Email ,SAT,4,26,25000,Canada,22,1,0,0,0,0
F#27005A,female,0,0,Affiliate link,SAT,3,27,25000,UK,56,1,0,0,0,0
I#60925E,female,0,0,Other,SAT,15,19,58000,Japan,37,1,0,0,0,0
Q#57785U,female,0,0,Affiliate link,SAT,8,18,35000,Mexico,68,1,0,0,0,0
S#74726M,male,0,0,Social media ads,SUN,5,22,58000,Ireland,55,0,0,0,0,0
N#53522C,female,0,0,Referral,WED,4,16,10000,China,43,0,0,0,0,0
X#50595E,male,0,0,Google search,MON,14,15,76000,Ireland,36,0,0,0,0,0
W#32791G,female,0,0,Referral,SUN,13,21,25000,Malaysia,23,1,0,0,0,0
Y#60502Y,female,0,0,Website,MON,12,17,25000,UK,32,0,0,0,0,0
S#71852X,male,0,0,Other,SAT,11,23,58000,India,54,0,0,0,0,0
J#88952D,female,0,0,Google search,FRI,7,15,25000,Canada,26,1,0,0,0,0
Y#28848O,female,0,0,Other,SUN,5,24,10000,USA,58,1,0,0,0,0
R#48243O,female,0,0,Other,SUN,7,25,40000,China,22,1,0,0,0,0
Z#16149L,female,0,0,Social media ads,TUE,6,18,76000,Russia,27,0,0,0,0,0
O#43586J,female,0,0,Youtube channel,THU,15,23,40000,India,29,1,0,0,0,0
A#55286P,female,0,0,Website,WED,8,22,25000,Ireland,16,0,0,0,0,0
M#52186Q,female,0,0,Referral,FRI,13,23,25000,China,34,0,0,0,0,0
M#64815K,female,0,0,Social media ads,FRI,3,15,40000,China,57,0,0,0,0,0
O#35939U,male,0,0,Website,MON,12,16,76000,Malaysia,23,0,0,0,0,0
Z#25973U,female,0,0,Youtube channel,FRI,3,14,40000,India,34,1,0,0,0,0
K#60482A,male,0,0,Other,WED,4,18,76000,Japan,50,0,0,0,0,0
O#81359W,female,0,0,Google search,THU,10,27,40000,China,46,1,0,0,0,0
U#30208G,male,0,0,Google search,WED,7,21,76000,Ireland,40,1,0,0,0,0
Y#92067R,female,0,0,Referral,THU,11,15,40000,Ireland,35,1,0,0,0,0
Y#94315X,female,0,0,Affiliate link,WED,7,23,35000,Ireland,59,1,0,0,0,0
K#80137K,female,0,0,Email ,FRI,14,27,25000,Japan,23,0,0,0,0,0
H#40902J,female,0,0,Affiliate link,SUN,9,27,58000,Malaysia,19,1,0,0,0,0
R#45880D,male,0,0,Email ,TUE,5,24,25000,Malaysia,32,1,0,0,0,0
F#20403E,male,0,0,Referral,WED,9,18,10000,China,39,1,0,0,0,0
Y#26347E,male,0,0,Referral,WED,3,25,100000,Mexico,46,0,0,0,0,0
M#64838E,male,0,0,Social media ads,THU,12,20,76000,Japan,61,1,0,0,0,0
L#52478O,male,0,0,Google search,TUE,13,17,35000,Ireland,31,0,0,0,0,0
D#21075F,male,0,0,Google search,FRI,5,27,100000,Malaysia,50,0,0,0,0,0
Z#19416D,male,0,0,Youtube channel,FRI,15,24,76000,USA,38,0,0,0,0,0
A#22145R,female,0,0,Other,WED,10,27,58000,Canada,28,0,0,0,0,0
E#13621I,male,0,0,Other,SUN,6,22,10000,Japan,53,0,0,0,0,0
U#52383G,female,0,0,Email ,FRI,3,18,100000,China,64,1,0,0,0,0
R#53176U,male,0,0,Website,SAT,3,24,25000,Canada,61,1,0,0,0,0
W#35427R,male,0,0,Google search,THU,14,15,76000,Japan,54,1,0,0,0,0
I#26949M,male,0,0,Website,SUN,10,26,35000,Malaysia,46,0,0,0,0,0
Y#90450M,male,0,0,Referral,SAT,3,21,10000,Russia,25,0,0,0,0,0
W#59078X,male,0,0,Affiliate link,FRI,5,16,40000,Russia,63,1,0,0,0,0
R#46357Y,male,0,0,Email ,FRI,8,18,40000,China,53,1,0,0,0,0
E#23505G,female,0,0,Social media ads,SAT,14,20,10000,USA,45,1,0,0,0,0
V#99419G,female,0,0,Website,SAT,14,13,40000,Mexico,36,1,0,0,0,0
V#73741D,male,0,0,Email ,SAT,5,14,100000,UK,48,1,0,0,0,0
S#90399R,female,0,0,Referral,TUE,2,22,40000,Russia,58,0,0,0,0,0
D#51978E,male,0,0,Referral,TUE,11,13,25000,Japan,17,1,0,0,0,0
F#35100D,female,0,0,Email ,SAT,9,18,76000,Malaysia,32,0,0,0,0,0
F#24860T,female,0,0,Affiliate link,SAT,4,16,40000,Ireland,37,1,0,0,0,0
Z#75065O,male,0,0,Social media ads,MON,5,20,76000,0,62,0,0,0,0,0
U#12292X,female,0,0,Affiliate link,WED,4,18,76000,0,53,1,0,0,0,0
M#46319L,male,0,0,Email ,SAT,13,13,58000,0,17,1,0,0,0,0
L#45808A,male,0,0,Youtube channel,THU,13,20,10000,0,29,1,0,0,0,0
O#83977N,female,0,0,Email ,TUE,13,15,25000,0,42,0,0,0,0,0
K#93755R,male,0,0,Social media ads,THU,3,14,100000,0,21,0,0,0,0,0
V#74553L,male,0,0,Affiliate link,FRI,7,23,58000,0,45,0,0,0,0,0
F#77852D,male,0,0,Social media ads,THU,2,15,35000,0,41,1,0,0,0,0
C#52609Q,female,0,0,Youtube channel,THU,3,14,100000,0,20,1,0,0,0,0
X#48036R,female,0,0,Email ,FRI,5,18,58000,0,31,1,0,0,0,0
L#49895K,male,0,0,Affiliate link,FRI,14,17,58000,0,52,0,0,0,0,0
Z#31431U,male,0,0,Website,THU,6,23,100000,0,50,0,0,0,0,0
P#31047J,female,0,0,Email ,MON,7,17,0,0,54,1,0,0,0,0
S#56318E,female,0,0,Youtube channel,FRI,4,23,0,0,34,1,0,0,0,0
